date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2012-09-05,23,22,0.0,11.6,5,72,09:47 PM,11:31 AM,06:27 AM,07:21 PM,21,25,25,23,28,41,90,51.3,1009,23,6,246,14,new_york_city
2012-09-06,27,21,0.0,11.6,6,65,10:25 PM,12:27 PM,06:28 AM,07:20 PM,20,26,26,24,8,12,80,0.3,1011,27,10,221,6,new_york_city
2012-09-07,29,21,0.0,11.6,6,58,11:09 PM,01:22 PM,06:29 AM,07:18 PM,22,27,27,25,15,20,85,8.0,1012,29,10,233,9,new_york_city
2012-09-08,27,18,0.0,9.0,5,52,11:57 PM,02:12 PM,06:30 AM,07:16 PM,21,25,25,23,27,47,87,23.0,1007,27,8,219,18,new_york_city
2012-09-09,25,17,0.0,11.6,5,45,No moonrise,02:59 PM,06:31 AM,07:14 PM,15,20,21,20,12,17,75,3.6,1010,25,10,236,8,new_york_city
2012-09-10,21,14,0.0,11.6,5,38,12:50 AM,03:42 PM,06:32 AM,07:13 PM,10,16,17,16,22,2,67,0.1,1015,21,10,343,15,new_york_city
2012-09-11,23,13,0.0,11.6,5,31,01:48 AM,04:20 PM,06:33 AM,07:11 PM,9,17,18,17,11,11,61,0.0,1023,23,10,281,8,new_york_city
2012-09-12,27,14,0.0,11.6,6,24,02:48 AM,04:56 PM,06:34 AM,07:09 PM,13,21,21,21,13,1,64,0.0,1026,27,10,233,8,new_york_city
2012-09-13,26,17,0.0,11.6,6,18,03:52 AM,05:29 PM,06:35 AM,07:08 PM,17,22,22,21,13,0,76,0.0,1026,26,10,215,10,new_york_city
2012-09-14,26,16,0.0,11.6,6,11,04:58 AM,06:01 PM,06:36 AM,07:06 PM,18,22,22,21,16,9,82,0.0,1022,26,9,214,11,new_york_city
2012-09-15,23,15,0.0,11.6,4,4,06:06 AM,06:32 PM,06:37 AM,07:04 PM,13,18,19,18,22,9,72,0.5,1018,23,10,319,15,new_york_city
2012-09-16,23,12,0.0,11.6,5,3,07:15 AM,07:05 PM,06:38 AM,07:03 PM,11,17,18,17,13,12,66,0.0,1018,23,10,303,9,new_york_city
2012-09-17,25,13,0.0,11.6,6,9,08:26 AM,07:40 PM,06:39 AM,07:01 PM,12,19,19,19,17,8,65,0.0,1018,25,10,235,10,new_york_city
2012-09-18,23,18,0.0,8.8,5,16,09:39 AM,08:19 PM,06:40 AM,06:59 PM,19,22,22,21,42,75,91,65.9,1009,23,6,184,25,new_york_city
2012-09-19,20,14,0.0,11.6,5,23,10:50 AM,09:03 PM,06:41 AM,06:57 PM,12,17,17,17,19,27,71,8.5,1015,20,10,279,13,new_york_city
2012-09-20,20,14,0.0,8.8,4,30,12:00 PM,09:54 PM,06:42 AM,06:56 PM,12,16,17,16,17,32,77,1.2,1020,20,9,81,12,new_york_city
2012-09-21,22,16,0.0,11.6,5,37,01:04 PM,10:51 PM,06:43 AM,06:54 PM,14,19,19,19,13,14,75,0.0,1018,22,10,117,9,new_york_city
2012-09-22,23,15,0.0,8.8,5,43,02:02 PM,11:53 PM,06:44 AM,06:52 PM,17,19,20,19,21,36,86,5.5,1012,23,10,183,14,new_york_city
2012-09-23,21,12,0.0,11.6,5,50,02:52 PM,No moonset,06:45 AM,06:51 PM,10,15,16,15,19,9,70,1.7,1016,21,10,310,13,new_york_city
2012-09-24,18,11,0.0,11.6,5,57,03:35 PM,12:58 AM,06:46 AM,06:49 PM,7,13,14,13,16,14,66,1.0,1020,18,10,290,10,new_york_city
2012-09-25,21,12,0.0,11.6,5,64,04:11 PM,02:04 AM,06:47 AM,06:47 PM,11,16,16,16,24,3,70,0.0,1021,21,10,215,16,new_york_city
2012-09-26,24,15,0.0,8.8,5,70,04:44 PM,03:10 AM,06:48 AM,06:46 PM,16,19,20,19,23,52,81,6.4,1018,24,9,225,14,new_york_city
2012-09-27,23,18,0.0,8.8,5,77,05:15 PM,04:15 AM,06:49 AM,06:44 PM,17,20,21,20,11,46,84,1.7,1020,23,10,198,7,new_york_city
2012-09-28,23,15,0.0,11.6,5,84,05:44 PM,05:18 AM,06:50 AM,06:42 PM,17,19,20,19,20,61,90,36.6,1016,23,5,146,12,new_york_city
2012-09-29,17,14,0.0,8.8,4,91,06:12 PM,06:20 AM,06:51 AM,06:40 PM,13,15,15,15,9,66,87,3.8,1012,17,8,168,6,new_york_city
2012-09-30,19,12,0.0,11.6,4,97,06:41 PM,07:21 AM,06:52 AM,06:39 PM,11,15,15,15,16,32,80,3.8,1010,19,10,253,11,new_york_city
2012-10-01,22,11,0.0,11.6,5,96,07:12 PM,08:21 AM,06:53 AM,06:37 PM,11,14,15,14,19,9,76,0.0,1012,22,10,265,13,new_york_city
2012-10-02,22,15,0.0,5.9,4,89,07:46 PM,09:20 AM,06:54 AM,06:35 PM,15,18,18,18,11,80,81,10.2,1015,22,8,126,7,new_york_city
2012-10-03,23,17,0.0,5.9,5,82,08:23 PM,10:17 AM,06:55 AM,06:34 PM,19,20,21,20,8,93,95,12.9,1017,23,6,134,5,new_york_city
2012-10-04,23,18,0.0,10.2,5,75,09:04 PM,11:12 AM,06:56 AM,06:32 PM,19,21,22,21,7,39,92,9.2,1019,23,6,207,4,new_york_city
2012-10-05,27,17,0.0,11.6,6,69,09:51 PM,12:04 PM,06:57 AM,06:31 PM,17,21,21,21,13,2,79,1.5,1016,27,10,263,8,new_york_city
2012-10-06,24,11,0.0,11.6,4,62,10:41 PM,12:52 PM,06:58 AM,06:29 PM,13,17,18,17,27,14,79,5.7,1012,24,9,260,17,new_york_city
2012-10-07,12,9,0.0,10.2,3,55,11:36 PM,01:36 PM,06:59 AM,06:27 PM,7,9,10,9,11,45,80,8.6,1018,12,9,276,8,new_york_city
2012-10-08,13,6,0.0,10.1,3,48,No moonrise,02:15 PM,07:00 AM,06:26 PM,7,9,10,9,11,44,82,3.3,1023,13,9,215,7,new_york_city
2012-10-09,15,10,0.0,5.6,3,42,12:34 AM,02:51 PM,07:01 AM,06:24 PM,11,11,12,11,21,71,89,2.4,1020,15,4,39,14,new_york_city
2012-10-10,18,11,0.0,10.1,4,35,01:35 AM,03:25 PM,07:02 AM,06:23 PM,12,13,14,13,22,65,86,10.6,1013,18,8,158,15,new_york_city
2012-10-11,16,7,0.0,11.2,4,28,02:38 AM,03:57 PM,07:03 AM,06:21 PM,5,9,11,9,21,0,69,0.2,1020,16,10,271,15,new_york_city
2012-10-12,13,6,0.0,10.1,3,21,03:44 AM,04:28 PM,07:05 AM,06:19 PM,4,7,9,7,25,17,70,0.0,1022,13,10,296,17,new_york_city
2012-10-13,12,4,0.0,11.1,3,14,04:52 AM,05:00 PM,07:06 AM,06:18 PM,0,6,8,6,14,18,58,0.0,1030,12,10,116,10,new_york_city
2012-10-14,19,10,0.0,11.1,4,8,06:03 AM,05:35 PM,07:07 AM,06:16 PM,11,13,14,13,31,29,80,0.9,1020,19,9,212,19,new_york_city
2012-10-15,21,14,0.0,5.5,4,1,07:16 AM,06:12 PM,07:08 AM,06:15 PM,15,17,17,17,27,54,88,11.1,1007,21,9,231,17,new_york_city
2012-10-16,15,8,0.0,11.0,4,6,08:29 AM,06:56 PM,07:09 AM,06:13 PM,6,9,12,9,24,9,71,0.3,1009,15,10,315,17,new_york_city
2012-10-17,17,7,0.0,11.0,4,13,09:43 AM,07:46 PM,07:10 AM,06:12 PM,7,11,12,11,12,9,74,0.0,1014,17,10,197,8,new_york_city
2012-10-18,17,10,0.0,11.0,5,19,10:52 AM,08:42 PM,07:11 AM,06:10 PM,11,14,14,14,17,23,80,0.1,1016,17,10,145,11,new_york_city
2012-10-19,21,17,0.0,10.1,4,26,11:54 AM,09:45 PM,07:12 AM,06:09 PM,17,18,19,18,29,64,94,26.7,1008,21,8,156,18,new_york_city
2012-10-20,19,11,0.0,11.0,4,33,12:48 PM,10:51 PM,07:13 AM,06:08 PM,12,15,15,15,19,21,80,0.7,1007,19,8,253,12,new_york_city
2012-10-21,17,9,0.0,10.9,4,40,01:34 PM,11:58 PM,07:15 AM,06:06 PM,7,11,12,11,22,7,71,0.0,1014,17,10,286,14,new_york_city
2012-10-22,18,9,0.0,10.9,4,46,02:13 PM,No moonset,07:16 AM,06:05 PM,9,12,13,12,25,4,74,0.0,1018,18,10,295,15,new_york_city
2012-10-23,20,12,0.0,10.9,5,53,02:47 PM,01:04 AM,07:17 AM,06:03 PM,11,15,15,15,9,35,76,0.0,1019,20,10,124,5,new_york_city
2012-10-24,17,13,0.0,5.4,3,60,03:18 PM,02:08 AM,07:18 AM,06:02 PM,12,14,14,14,13,75,88,1.1,1020,17,8,65,9,new_york_city
2012-10-25,18,13,0.0,5.4,4,67,03:47 PM,03:11 AM,07:19 AM,06:01 PM,12,15,15,15,11,71,85,0.9,1023,18,9,109,8,new_york_city
2012-10-26,18,14,0.0,3.9,4,74,04:14 PM,04:12 AM,07:20 AM,05:59 PM,13,16,16,16,7,83,84,0.4,1021,18,10,117,5,new_york_city
2012-10-27,18,14,0.0,8.7,4,80,04:43 PM,05:13 AM,07:21 AM,05:58 PM,13,15,16,15,16,49,85,0.4,1015,18,10,72,10,new_york_city
2012-10-28,14,12,0.0,3.9,3,87,05:13 PM,06:12 AM,07:23 AM,05:57 PM,10,10,13,10,37,91,82,2.3,1009,14,6,43,25,new_york_city
2012-10-29,16,11,0.0,3.9,3,94,05:46 PM,07:11 AM,07:24 AM,05:56 PM,11,10,13,10,67,100,90,53.8,981,16,7,45,45,new_york_city
2012-10-30,13,9,0.0,3.9,3,100,06:21 PM,08:09 AM,07:25 AM,05:54 PM,9,9,12,9,35,95,81,15.8,991,13,6,175,24,new_york_city
2012-10-31,10,6,0.0,7.1,2,93,07:02 PM,09:05 AM,07:26 AM,05:53 PM,5,5,8,5,18,57,81,1.1,1000,10,8,237,13,new_york_city
2012-11-01,11,6,0.0,3.8,2,86,07:46 PM,09:58 AM,07:27 AM,05:52 PM,5,5,8,5,23,67,84,0.2,1002,11,10,252,16,new_york_city
2012-11-02,11,4,0.0,8.7,2,79,08:35 PM,10:47 AM,07:28 AM,05:51 PM,4,4,7,4,26,48,78,1.1,1004,11,10,284,18,new_york_city
2012-11-03,9,3,0.0,8.7,3,72,09:28 PM,11:32 AM,07:30 AM,05:50 PM,1,1,5,1,31,31,74,0.0,1011,9,10,305,21,new_york_city
2012-11-04,9,2,0.0,8.7,3,65,10:24 PM,12:12 PM,07:31 AM,05:49 PM,1,2,5,2,22,21,76,0.0,1015,9,10,306,15,new_york_city
2012-11-05,8,1,0.0,8.7,2,59,11:23 PM,12:49 PM,07:32 AM,05:47 PM,-1,0,4,0,21,21,70,0.0,1017,8,10,341,15,new_york_city
2012-11-06,6,1,0.0,7.1,2,52,No moonrise,01:23 PM,07:33 AM,05:46 PM,-4,-0,3,-0,15,19,61,0.0,1021,6,10,82,11,new_york_city
2012-11-07,3,-0,0.0,3.8,1,45,12:23 AM,01:54 PM,07:34 AM,05:45 PM,-2,-4,2,-4,39,75,77,19.2,1013,3,5,147,28,new_york_city
2012-11-08,7,1,0.0,7.1,1,38,01:26 AM,02:25 PM,07:35 AM,05:44 PM,-1,-2,3,-2,33,67,74,5.2,1010,7,8,330,20,new_york_city
2012-11-09,10,0,0.0,8.7,3,32,02:31 AM,02:55 PM,07:37 AM,05:43 PM,1,1,5,1,30,7,79,0.0,1018,10,10,309,18,new_york_city
2012-11-10,12,4,0.0,8.7,2,25,03:39 AM,03:28 PM,07:38 AM,05:42 PM,5,7,8,7,13,35,82,0.0,1026,12,10,246,7,new_york_city
2012-11-11,16,9,0.0,8.7,4,18,04:49 AM,04:03 PM,07:39 AM,05:41 PM,9,11,12,11,18,5,84,0.0,1031,16,10,186,11,new_york_city
2012-11-12,17,10,0.0,8.7,3,11,06:02 AM,04:43 PM,07:40 AM,05:40 PM,11,12,13,12,24,25,90,0.0,1029,17,10,185,15,new_york_city
2012-11-13,9,5,0.0,8.7,2,5,07:16 AM,05:31 PM,07:41 AM,05:40 PM,6,6,9,6,25,37,81,3.5,1026,9,9,303,16,new_york_city
2012-11-14,8,2,0.0,8.7,3,2,08:29 AM,06:25 PM,07:43 AM,05:39 PM,0,1,5,1,21,7,74,0.0,1032,8,10,58,15,new_york_city
2012-11-15,7,2,0.0,8.7,2,9,09:37 AM,07:27 PM,07:44 AM,05:38 PM,-0,2,4,2,15,20,73,0.0,1029,7,10,39,10,new_york_city
2012-11-16,8,2,0.0,7.0,2,16,10:37 AM,08:34 PM,07:45 AM,05:37 PM,-3,2,5,2,17,37,59,0.0,1027,8,10,181,11,new_york_city
2012-11-17,11,3,0.0,8.7,3,23,11:28 AM,09:44 PM,07:46 AM,05:36 PM,1,4,7,4,17,0,68,0.0,1035,11,10,31,12,new_york_city
2012-11-18,9,3,0.0,8.7,3,29,12:11 PM,10:53 PM,07:47 AM,05:36 PM,3,4,6,4,17,12,79,0.0,1036,9,10,50,12,new_york_city
2012-11-19,10,3,0.0,8.7,3,36,12:48 PM,12:00 AM,07:48 AM,05:35 PM,3,3,6,3,19,17,79,0.0,1030,10,10,37,13,new_york_city
2012-11-20,9,4,0.0,3.7,2,43,01:21 PM,No moonset,07:49 AM,05:34 PM,2,5,6,5,13,46,75,0.0,1021,9,10,33,8,new_york_city
2012-11-21,11,5,0.0,8.7,3,50,01:50 PM,01:04 AM,07:51 AM,05:34 PM,2,6,8,6,14,22,68,0.0,1022,11,10,34,9,new_york_city
2012-11-22,13,5,0.0,8.7,3,56,02:18 PM,02:06 AM,07:52 AM,05:33 PM,5,7,9,7,10,3,80,0.0,1023,13,10,126,7,new_york_city
2012-11-23,12,4,0.0,8.7,3,63,02:46 PM,03:07 AM,07:53 AM,05:33 PM,5,6,8,6,14,19,81,0.1,1014,12,10,215,9,new_york_city
2012-11-24,6,0,0.0,8.7,1,70,03:16 PM,04:06 AM,07:54 AM,05:32 PM,-2,-1,4,-1,34,23,67,0.4,1008,6,10,293,23,new_york_city
2012-11-25,5,-1,0.0,5.3,1,77,03:47 PM,05:05 AM,07:55 AM,05:32 PM,-4,-4,1,-4,28,34,66,0.0,1013,5,10,272,19,new_york_city
2012-11-26,9,0,0.0,8.7,3,84,04:21 PM,06:03 AM,07:56 AM,05:31 PM,-3,0,4,0,21,11,64,0.0,1020,9,10,283,13,new_york_city
2012-11-27,4,1,0.0,3.7,1,90,05:00 PM,06:59 AM,07:57 AM,05:31 PM,0,-0,3,-0,16,81,85,17.5,1024,4,8,37,11,new_york_city
2012-11-28,5,-0,0.0,8.7,2,97,05:43 PM,07:53 AM,07:58 AM,05:30 PM,-2,-2,2,-2,21,28,76,0.0,1023,5,10,270,13,new_york_city
2012-11-29,6,-1,0.0,8.7,2,96,06:30 PM,08:43 AM,07:59 AM,05:30 PM,-1,-2,2,-2,26,14,79,0.0,1027,6,10,264,16,new_york_city
2012-11-30,7,1,0.0,8.7,1,89,07:23 PM,09:30 AM,08:00 AM,05:30 PM,0,1,4,1,18,40,77,0.1,1029,7,10,142,12,new_york_city
2012-12-01,5,3,0.0,3.5,1,83,08:17 PM,10:12 AM,08:01 AM,05:29 PM,3,0,4,0,23,85,91,1.0,1031,5,8,39,17,new_york_city
2012-12-02,10,5,0.0,5.2,2,76,09:15 PM,10:50 AM,08:02 AM,05:29 PM,6,6,8,6,16,70,91,1.4,1025,10,7,159,10,new_york_city
2012-12-03,15,9,0.0,8.7,4,69,10:14 PM,11:24 AM,08:03 AM,05:29 PM,9,10,11,10,13,27,87,1.4,1022,15,10,244,8,new_york_city
2012-12-04,15,10,0.0,8.7,3,62,11:15 PM,11:56 AM,08:04 AM,05:29 PM,11,11,12,11,20,36,91,0.0,1022,15,9,162,11,new_york_city
2012-12-05,11,1,0.0,8.7,3,56,No moonrise,12:25 PM,08:05 AM,05:29 PM,4,6,9,6,33,31,74,1.2,1018,11,10,293,22,new_york_city
2012-12-06,4,-1,0.0,8.7,2,49,12:17 AM,12:55 PM,08:06 AM,05:29 PM,-7,-1,1,-1,12,23,56,0.0,1026,4,10,243,8,new_york_city
2012-12-07,7,1,0.0,5.2,2,42,01:21 AM,01:25 PM,08:07 AM,05:29 PM,2,2,5,2,11,78,86,3.3,1021,7,8,211,7,new_york_city
2012-12-08,12,6,0.0,5.2,2,35,02:27 AM,01:58 PM,08:08 AM,05:29 PM,7,7,8,7,11,68,91,9.1,1014,12,9,174,7,new_york_city
2012-12-09,8,6,0.0,7.0,2,28,03:37 AM,02:34 PM,08:09 AM,05:29 PM,5,4,7,4,21,62,85,5.2,1021,8,9,109,14,new_york_city
2012-12-10,14,9,0.0,3.5,3,22,04:48 AM,03:16 PM,08:09 AM,05:29 PM,11,10,11,10,19,93,97,8.8,1007,14,8,198,11,new_york_city
2012-12-11,9,5,0.0,8.7,2,15,06:01 AM,04:06 PM,08:10 AM,05:29 PM,3,5,7,5,20,54,73,1.4,1013,9,8,320,14,new_york_city
2012-12-12,7,3,0.0,8.7,3,8,07:12 AM,05:04 PM,08:11 AM,05:29 PM,-1,3,5,3,10,27,68,0.0,1027,7,10,332,7,new_york_city
2012-12-13,10,3,0.0,8.7,3,1,08:17 AM,06:09 PM,08:12 AM,05:29 PM,-0,4,5,4,11,17,67,0.0,1029,10,10,105,7,new_york_city
2012-12-14,8,1,0.0,8.7,2,5,09:15 AM,07:20 PM,08:12 AM,05:30 PM,-1,1,4,1,20,7,71,0.0,1024,8,10,266,13,new_york_city
2012-12-15,9,2,0.0,8.7,3,12,10:03 AM,08:32 PM,08:13 AM,05:30 PM,1,3,5,3,13,30,76,0.0,1024,9,10,142,8,new_york_city
2012-12-16,9,6,0.0,3.4,2,19,10:44 AM,09:43 PM,08:14 AM,05:30 PM,6,5,8,5,25,93,91,8.3,1018,9,8,82,16,new_york_city
2012-12-17,8,4,0.0,3.4,2,26,11:20 AM,10:51 PM,08:14 AM,05:31 PM,6,4,7,4,23,93,92,7.4,1010,8,8,49,16,new_york_city
2012-12-18,12,6,0.0,8.7,2,33,11:52 AM,11:56 PM,08:15 AM,05:31 PM,7,7,9,7,24,69,87,12.7,1000,12,9,245,16,new_york_city
2012-12-19,8,3,0.0,8.7,3,39,12:21 PM,No moonset,08:16 AM,05:31 PM,1,0,5,0,37,7,75,0.2,1011,8,10,297,24,new_york_city
2012-12-20,6,2,0.0,8.7,1,46,12:50 PM,12:58 AM,08:16 AM,05:32 PM,1,1,4,1,19,37,78,2.2,1019,6,10,147,12,new_york_city
2012-12-21,12,2,0.0,5.2,2,53,01:19 PM,01:59 AM,08:17 AM,05:32 PM,4,2,7,2,51,80,84,18.0,993,12,8,199,34,new_york_city
2012-12-22,4,-0,0.0,5.2,1,60,01:50 PM,02:58 AM,08:17 AM,05:33 PM,-3,-5,1,-5,41,43,74,0.4,1002,4,7,280,29,new_york_city
2012-12-23,4,-0,0.1,8.7,2,66,02:22 PM,03:56 AM,08:18 AM,05:33 PM,-3,-3,2,-3,28,19,71,0.1,1013,4,10,263,18,new_york_city
2012-12-24,5,-0,0.0,8.7,1,73,03:00 PM,04:53 AM,08:18 AM,05:34 PM,-2,-0,2,-0,12,32,71,1.2,1017,5,9,203,8,new_york_city
2012-12-25,5,1,0.0,8.7,1,80,03:41 PM,05:48 AM,08:18 AM,05:35 PM,0,-1,3,-1,20,37,83,3.1,1018,5,8,213,14,new_york_city
2012-12-26,4,-1,0.0,5.2,1,87,04:26 PM,06:39 AM,08:19 AM,05:35 PM,-1,-4,1,-4,36,62,83,24.8,1017,4,8,88,25,new_york_city
2012-12-27,4,-2,0.0,3.4,1,93,05:17 PM,07:28 AM,08:19 AM,05:36 PM,1,-4,2,-4,45,72,88,26.0,999,4,7,241,31,new_york_city
2012-12-28,3,-2,0.0,8.7,2,100,06:11 PM,08:11 AM,08:19 AM,05:37 PM,-4,-5,-0,-5,25,5,76,0.0,1016,3,10,308,18,new_york_city
2012-12-29,3,-2,5.3,3.4,1,93,07:09 PM,08:51 AM,08:19 AM,05:37 PM,-1,-3,0,-3,18,85,89,12.3,1008,3,7,110,12,new_york_city
2012-12-30,-0,-4,0.4,8.7,2,86,08:08 PM,09:27 AM,08:20 AM,05:38 PM,-6,-10,-2,-10,43,14,75,0.5,1013,-0,9,303,30,new_york_city
2012-12-31,2,-4,0.0,8.7,1,79,09:09 PM,09:59 AM,08:20 AM,05:39 PM,-4,-7,-1,-7,30,49,81,0.6,1019,2,10,258,20,new_york_city
2013-01-01,3,-5,0.0,8.7,1,73,10:10 PM,10:29 AM,08:20 AM,05:40 PM,-2,-5,1,-5,31,39,82,0.8,1013,3,10,286,20,new_york_city
2013-01-02,-1,-8,0.0,8.7,2,66,11:12 PM,10:59 AM,08:20 AM,05:41 PM,-8,-11,-4,-11,26,16,77,0.0,1019,-1,10,305,17,new_york_city
2013-01-03,-1,-5,0.0,8.7,2,59,No moonrise,11:28 AM,08:20 AM,05:42 PM,-7,-9,-3,-9,20,27,76,0.0,1021,-1,10,288,14,new_york_city
2013-01-04,2,-3,0.0,7.0,1,52,12:16 AM,11:59 AM,08:20 AM,05:43 PM,-4,-7,-1,-7,34,27,81,0.0,1018,2,10,262,22,new_york_city
2013-01-05,4,-2,0.0,8.7,2,46,01:22 AM,12:32 PM,08:20 AM,05:43 PM,-3,-4,0,-4,24,15,79,0.0,1023,4,10,277,15,new_york_city
2013-01-06,5,-0,0.3,8.7,2,39,02:29 AM,01:10 PM,08:20 AM,05:44 PM,-1,-1,2,-1,20,37,82,0.3,1019,5,9,246,12,new_york_city
2013-01-07,6,0,0.0,8.7,2,32,03:40 AM,01:54 PM,08:20 AM,05:45 PM,-0,-1,3,-1,21,8,80,0.0,1025,6,10,280,14,new_york_city
2013-01-08,7,0,0.0,8.7,2,25,04:49 AM,02:45 PM,08:20 AM,05:46 PM,1,-1,3,-1,23,21,83,0.0,1029,7,10,236,14,new_york_city
2013-01-09,8,2,0.0,8.7,3,18,05:56 AM,03:46 PM,08:20 AM,05:47 PM,2,2,5,2,20,26,85,0.0,1026,8,10,246,11,new_york_city
2013-01-10,7,1,0.0,8.7,2,12,06:56 AM,04:53 PM,08:19 AM,05:48 PM,1,1,4,1,26,5,76,0.0,1031,7,10,266,16,new_york_city
2013-01-11,8,2,0.0,5.2,2,5,07:50 AM,06:05 PM,08:19 AM,05:49 PM,2,2,5,2,16,59,84,9.2,1028,8,9,103,10,new_york_city
2013-01-12,11,6,0.0,8.7,2,2,08:35 AM,07:17 PM,08:19 AM,05:51 PM,6,7,8,7,10,51,93,2.8,1020,11,7,203,6,new_york_city
2013-01-13,10,5,0.0,8.7,3,9,09:15 AM,08:28 PM,08:18 AM,05:52 PM,6,5,7,5,13,32,91,0.0,1019,10,9,203,9,new_york_city
2013-01-14,12,6,0.0,8.7,3,15,09:49 AM,09:37 PM,08:18 AM,05:53 PM,6,7,9,7,21,55,84,0.7,1020,12,6,281,13,new_york_city
2013-01-15,5,3,0.0,8.7,1,22,10:20 AM,10:42 PM,08:18 AM,05:54 PM,-1,1,4,1,14,43,73,4.5,1025,5,10,56,10,new_york_city
2013-01-16,3,1,0.0,3.5,1,29,10:51 AM,11:46 PM,08:17 AM,05:55 PM,1,-1,2,-1,16,81,91,25.5,1016,3,7,160,12,new_york_city
2013-01-17,6,2,0.0,7.0,1,36,11:21 AM,No moonset,08:17 AM,05:56 PM,-2,0,4,0,19,53,70,0.0,1017,6,10,305,13,new_york_city
2013-01-18,-2,-4,0.3,8.7,1,42,11:51 AM,12:47 AM,08:16 AM,05:57 PM,-9,-7,-2,-7,21,26,61,0.3,1027,-2,8,226,16,new_york_city
2013-01-19,7,-3,0.0,8.7,2,49,12:23 PM,01:47 AM,08:16 AM,05:58 PM,-3,-3,2,-3,38,11,70,0.0,1023,7,10,217,23,new_york_city
2013-01-20,8,-1,0.0,8.7,2,56,12:59 PM,02:44 AM,08:15 AM,05:59 PM,-1,-2,3,-2,42,12,76,0.0,1012,8,10,260,25,new_york_city
2013-01-21,1,-3,1.7,6.6,1,63,01:39 PM,03:40 AM,08:15 AM,06:01 PM,-8,-5,-2,-5,13,57,64,2.0,1016,1,7,273,10,new_york_city
2013-01-22,-6,-10,0.9,8.3,1,70,02:22 PM,04:33 AM,08:14 AM,06:02 PM,-14,-15,-7,-15,34,35,54,1.4,1017,-6,7,295,26,new_york_city
2013-01-23,-8,-12,0.0,9.9,2,76,03:11 PM,05:23 AM,08:13 AM,06:03 PM,-17,-18,-10,-18,25,25,54,0.0,1023,-8,10,289,19,new_york_city
2013-01-24,-6,-10,0.0,9.9,2,83,04:04 PM,06:08 AM,08:12 AM,06:04 PM,-15,-16,-8,-16,26,19,59,0.0,1025,-6,10,326,20,new_york_city
2013-01-25,-4,-11,0.3,8.3,1,90,05:01 PM,06:50 AM,08:12 AM,06:05 PM,-14,-14,-8,-14,17,52,62,0.4,1026,-4,9,248,13,new_york_city
2013-01-26,-3,-8,0.3,10.0,2,97,06:00 PM,07:28 AM,08:11 AM,06:07 PM,-12,-13,-6,-13,24,15,64,0.3,1022,-3,9,317,17,new_york_city
2013-01-27,0,-8,0.0,10.0,2,97,07:01 PM,08:02 AM,08:10 AM,06:08 PM,-9,-10,-4,-10,20,14,72,0.0,1032,0,10,300,14,new_york_city
2013-01-28,2,-3,0.3,5.0,1,90,08:02 PM,08:33 AM,08:09 AM,06:09 PM,-3,-5,-1,-5,19,79,84,7.9,1025,2,8,230,13,new_york_city
2013-01-29,8,2,0.0,8.3,2,83,09:05 PM,09:03 AM,08:08 AM,06:10 PM,3,1,4,1,19,55,93,0.9,1019,8,8,209,11,new_york_city
2013-01-30,15,6,0.0,5.0,3,76,10:09 PM,09:33 AM,08:08 AM,06:11 PM,9,7,10,7,32,81,96,5.1,1009,15,8,175,17,new_york_city
2013-01-31,9,-2,0.0,10.1,1,69,11:14 PM,10:03 AM,08:07 AM,06:13 PM,1,1,6,1,57,49,71,15.6,997,9,9,243,38,new_york_city
2013-02-01,-0,-4,0.2,10.0,1,63,No moonrise,10:35 AM,08:06 AM,06:14 PM,-11,-8,-2,-8,31,39,49,0.2,1014,-0,9,280,23,new_york_city
2013-02-02,-2,-7,0.4,10.0,1,56,12:20 AM,11:11 AM,08:05 AM,06:15 PM,-12,-11,-4,-11,22,39,55,0.5,1023,-2,9,252,16,new_york_city
2013-02-03,-1,-5,1.8,6.7,1,49,01:28 AM,11:51 AM,08:04 AM,06:16 PM,-7,-7,-3,-7,12,77,75,2.1,1012,-1,7,190,9,new_york_city
2013-02-04,-2,-8,0.3,10.1,1,42,02:35 AM,12:38 PM,08:03 AM,06:17 PM,-8,-12,-5,-12,30,31,76,0.3,1014,-2,9,277,21,new_york_city
2013-02-05,1,-5,1.1,5.1,1,36,03:41 AM,01:33 PM,08:02 AM,06:19 PM,-4,-4,-2,-4,9,89,88,1.3,1013,1,7,100,7,new_york_city
2013-02-06,3,-4,0.3,10.0,1,29,04:42 AM,02:34 PM,08:01 AM,06:20 PM,-4,-6,-1,-6,24,36,79,0.3,1020,3,9,306,15,new_york_city
2013-02-07,-0,-5,0.0,10.6,2,22,05:37 AM,03:42 PM,07:59 AM,06:21 PM,-8,-7,-2,-7,16,31,69,0.0,1030,-0,10,133,10,new_york_city
2013-02-08,4,-2,7.7,5.3,1,15,06:25 AM,04:53 PM,07:58 AM,06:22 PM,1,-4,2,-4,38,99,93,31.3,1014,4,4,88,26,new_york_city
2013-02-09,-1,-7,6.5,10.7,1,9,07:07 AM,06:04 PM,07:57 AM,06:24 PM,-6,-11,-4,-11,38,40,84,16.6,1016,-1,6,324,25,new_york_city
